Product Name,Product Link,Price,Rating,Summary Sentiment,Sentiment Score
"SOLARAY Passion Flower Extract Supplement, 250 mg | 60 Count | Pack of 2",https://www.amazon.com/SOLARAY-Passion-Flower-Extract-Supplement/dp/B0C7F29SC9/ref=sr_1_84?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-84,$22.98,No Rating,Mixed,-0.296
"Nature's Answer Passionflower Aerial Parts, Fluid Extract, Alcohol-Free, 2,000 mg, 1 fl oz (30 ml)",https://www.amazon.com/NATURES-ANSWER-Passion-Alcohol-Extract/dp/B077T25RFY/ref=sr_1_85?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-85,$13.63,4.3 out of 5 stars,Positive,0.52605
Passion Flower Extract 350 mg 90 VegiCaps (Pack of 2),https://www.amazon.com/Passion-Flower-Extract-VegiCaps-Pack/dp/B0041U3JXK/ref=sr_1_86?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-86,$23.06,3.7 out of 5 stars,Highly Positive,0.76385
Outsidepride 50 Seeds Perennial Passiflora Caerulea Passion Flower Seeds for Planting,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2ODI2MTkyNDY4ODM1MzUyOjE3MjkxNDk2NDc6c3BfbXRmOjMwMDI2NDgzNDM2MjQwMjo6MDo6&url=%2FOutsidepride-Passion-Flower-500-Seeds%2Fdp%2FB004IP9E8M%2Fref%3Dsr_1_87_sspa%3Fdib%3DeyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA%26dib_tag%3Dse%26keywords%3Dpassion%2Bflower%26qid%3D1729149647%26sr%3D8-87-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$7.49,3.6 out of 5 stars,Positive,0.4524625
Passion Flower Seeds (Passiflora incarnata) 30 Seeds (1 Grams),https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2ODI2MTkyNDY4ODM1MzUyOjE3MjkxNDk2NDc6c3BfbXRmOjMwMDE0OTY4Njg0NzQwMjo6MDo6&url=%2FPassion-Flower-Seeds-Passiflora-incarnata%2Fdp%2FB09RV5HDJJ%2Fref%3Dsr_1_88_sspa%3Fdib%3DeyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA%26dib_tag%3Dse%26keywords%3Dpassion%2Bflower%26qid%3D1729149647%26sr%3D8-88-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$12.00,3.6 out of 5 stars,Highly Positive,0.7839
"Bronson L-Theanine 200mg (Double-Strength) with Passion Flower Herb, Non-GMO Gluten-Free Soy-Free Stress Management Supplement, 360 Capsules",https://www.amazon.com/Bronson-L-Theanine-Non-GMO-Vegetarian-Capsules/dp/B07DGK6JY7/ref=sr_1_89?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-89,$19.97,4.6 out of 5 stars,Positive,0.4902875
"Lindberg Valerian Root Extract Complex | 90 Capsules | with Passion Flower and Chamomile Flower | Non-GMO, Gluten Free Supplement",https://www.amazon.com/Lindberg-Valerian-Servings-Vegetarian-Capsules/dp/B00YDA47FW/ref=sr_1_90?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-90,$8.49,4.6 out of 5 stars,Positive,0.5533
"BulkSupplements.com Passion Fruit Extract Powder - Passion Fruit Supplement, Passion Fruit Powder - Gluten Free & No Added Sugar, 400mg per Serving, 250g (8.8 oz) (Pack of 1)",https://www.amazon.com/BulkSupplements-com-Passion-Fruit-Extract-Grams/dp/B083Y6QNVL/ref=sr_1_91?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&rdc=1&sr=8-91,$19.96,3.9 out of 5 stars,Positive,0.4890625
"NATURAL STACKS APIGENIN+ 50mg - Passion Flower Extract Supplement for Stress Relief - Apigenin Supplement for Sleep - Dietary Supplement for Relaxation, Sleep and Calm Mood, 120 Vegan Capsules",https://www.amazon.com/NATURAL-STACKS-APIGENIN-50mg-Supplement/dp/B0CKZHTVS9/ref=sr_1_92?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-92,$24.95,4.4 out of 5 stars,Positive,0.6731499999999999
"Ease Relaxation USDA Certified Organic Gummies – Vegan & Gluten-Free- Mixed Berry Flavor Infused with Organic Wild Ashwagandha, Organic Passion Flower (60 Gummies)",https://www.amazon.com/Rara-Superfoods-Relaxation-Certified-Organic/dp/B0D613Q6SS/ref=sr_1_93?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-93,No Price,4.2 out of 5 stars,Highly Positive,0.7706250000000001
"Lily of the Valley Passion Flower Extract Powder - 100% Natural - No Filler No Additives - Vegan & Gluten-Free - Packed in Resealable Pouch (16oz, 113g)",https://www.amazon.com/LILY-VALLEY-Passion-Flower-Extract/dp/B0CT3W6FGP/ref=sr_1_94?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-94,$20.95,No Rating,Mixed,-0.296
"Metagenics Tran-Q Sleep - for Stress Management & Sleep Support - with California Poppy, English Lavender & Passion Flower Herb - Melatonin Free - 60 Tablets",https://www.amazon.com/Metagenics-Tran-Q-Sleep-Management-Melatonin-Free/dp/B0CTHZ8C8N/ref=sr_1_95?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&rdc=1&sr=8-95,$49.50,3.4 out of 5 stars,Positive,0.36031428571428575
"NusaPure Chrysin 500mg, 60 Veggie Capsules | Passion Flower Complex 500mg Supplement | 5, 7-Dihydroxyflavone | Concentrated Extract | Non-GMO, BioPerine",https://www.amazon.com/NusaPure-Supplement-7-Dihydroxyflavone-Concentrated-BioPerine/dp/B0CR5KXMZ6/ref=sr_1_96?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-96,$18.00,4.3 out of 5 stars,Mixed,0.1691
Magnesium Glycinate Complex 1000mg with L-Theanine 200mg Apigenin 50mg Citrate Taurate Supplement - 5-HTP GABA Passion Flower Lemon Balm L-Glycine Phosphatidylserine Ashwagandha - 60 Count,https://www.amazon.com/Magnesium-Glycinate-L-Theanine-Apigenin-Supplement/dp/B0B57JL828/ref=sr_1_97?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-97,$24.95,4.3 out of 5 stars,Mixed,0.2388125
Stress Relief |Passionflower Extract 200mg |Vitamin B6 and B12 |Premium |Natural Supplement |Relieves Stress While Traveling |Fast-Acting | 10 Sticks,https://www.amazon.com/TRAVELSANA-Passionflower-Supplement-Traveling-Fast-Acting/dp/B0BYP89HPV/ref=sr_1_98?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-98,$12.95,4.5 out of 5 stars,Highly Positive,0.7393125
Organic Passion Flower Leaf Powder,https://www.amazon.com/Organic-Passion-Flower-Leaf-Powder/dp/B00JEMI8QI/ref=sr_1_99?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-99,$16.99,3.9 out of 5 stars,Positive,0.4215
Swanson Lemon Balm Passion Flower Skullcap Complex 180 Capsules,https://www.amazon.com/Swanson-Passion-Skullcap-Complex-Capsules/dp/B01IUBLJ6O/ref=sr_1_100?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-100,$19.16,4.3 out of 5 stars,Mixed,0.2673375
"Valerian and Passion Flower Combination - 450 mg (100 Capsules, ZIN: 513631)",https://www.amazon.com/Valerian-Passion-Flower-Combination-capsules/dp/B008X8SZSA/ref=sr_1_101?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-101,$23.85,5.0 out of 5 stars,Mixed,-0.296
Organic Passion Flower Leaf Powder - 1 lb,https://www.amazon.com/Organic-Passion-Flower-Leaf-Powder/dp/B00C4A839O/ref=sr_1_102?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-102,$39.90,4.2 out of 5 stars,Mixed,-0.296
Pasiflora (Passion Flower) 8 oz. Passion Vines - Resealable Stand Up Pouch to Ensure Freshness!,https://www.amazon.com/www-egherbs-com-Pasiflora-Passion-Flower-8oz/dp/B00UVZYRFS/ref=sr_1_103?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-103,$12.99,4.4 out of 5 stars,Mixed,-0.296
"All-Natural Muscle Relaxer| 60 Capsules | Muscle Spasm Relief with Magnesium, Passion Flower, and Valerian Root | Relieves Muscle Spasms, Tension, and Promotes Calmness",https://www.amazon.com/Evolved-Elements-All-Natural-Capsules-Magnesium/dp/B0D86RJL7M/ref=sr_1_104?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-104,$29.99,4.2 out of 5 stars,Positive,0.4095375
"Dee CEE Labs Formula 303 Maximum Strength Tablets, 90 Tablets; All-Natural containing Magnesium for Sore Muscles, Passion Flower, and Valerian Root",https://www.amazon.com/Dee-Strength-All-Natural-containing-Magnesium/dp/B0016L0ZZC/ref=sr_1_105?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-105,$24.99,4.5 out of 5 stars,Positive,0.48863750000000006
"ZzzQuil PURE Zzzs Restorative Herbal Sleep, Tablets, Free of Drugs and Hormones, Melatonin-Free Formula, Valerian Root, Hops, Passion Flower, Sleep Aids for Adults, 60 Count",https://www.amazon.com/ZzzQuil-Restorative-Hormones-Melatonin-Free-Valerian/dp/B096MSS356/ref=sr_1_106?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-106,$19.99,4.0 out of 5 stars,Mixed,0.26522500000000004
Organic Passion Flower Loose Leaf Tea - 2oz Bag (Approx. 30 Servings) | Full Leaf Tea Co.,https://www.amazon.com/Organic-Passion-Flower-Leaf-Tea/dp/B0BGMJP87Y/ref=sr_1_107?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-107,$14.95,5.0 out of 5 stars,Mixed,-0.296
Swanson Passion Flower Liquid Extract (Alcohol and Sugar-Free) 1 fl Ounce (29.6 ml) Liquid,https://www.amazon.com/Swanson-Passion-Extract-Alcohol-Sugar-Free/dp/B006W98RZS/ref=sr_1_108?dib=eyJ2IjoiMSJ9.3Uaa8OZJxCqrL5FO95kCV0UJ_hsI2htBuueQbmpNq623y50cW1qbhO5sfz2BHusMy8XsQ0A5AcC9RFHfDRjXg2ViAq7pSDzlI3Yhh6Y-68NOCru6bOTcR7O0rn-PVUET82jOmJ1A1-fWqTfXLBJyvenphoaMs3wkauZs-4B8fXHC6ge9ve3LCmxMk7HvcS9f4zwMEsgbxzGCIBHL1MX-YoyBM50iJiSEQKxiWSJF9sPHLkTQLF0wh0edY2YkwRh6Jnh0UNfilkutL1Px8K60KRZNuN86fZd28IPojaMYeIc.d97St_PuQojpkFCOIDTh_Y5YKI_9JtmbfFJTIuOUTEA&dib_tag=se&keywords=passion+flower&qid=1729149647&sr=8-108,$12.59,3.8 out of 5 stars,Positive,0.55174
